1 atormentava atormentar VMII3S0   	NEGATIVE	0.999982975785681
1 atou atar VMIS3S0   	NONE	1
1 Atou atar VMIS3S0   	NONE	1
1 atracou atracar VMIS3S0   	NONE	1
1 atraíste atrair VMIS2S0   	POSITIVE	0.999991626099726
1 atravessavam atravessar VMII3P0   	NONE	1
1 atravessou atravessar VMIS3S0   	NONE	1
1 atreveu atrever VMIS3S0   	NONE	1
1 atribuem atribuir VMIP3P0   	NONE	1
1 atribuí atribuir VMIS1S0   	NONE	1
1 aumentava aumentar VMII3S0   	NONE	1
1 autorizava autorizar VMII3S0   	NONE	1
1 avaliava avaliar VMII3S0   	NONE	1
1 aventurou aventurar VMIS3S0   	NONE	1
1 avesso avessar VMIP1S0   	NONE	1
1 avilto aviltar VMIP1S0   	NEGATIVE	0.999982975785681
1 avisa avisar VMIP3S0   	NONE	1
1 aviso avisar VMIP1S0   	NONE	1
1 avista avistar VMIP3S0   	NONE	1
1 avultava avultar VMII3S0   	NONE	1
1 azedava azedar VMII3S0   	NONE	1
1 azo azar VMIP1S0   	NEGATIVE	0.995097263749245
1 bacorejava bacorejar VMII3S0   	NONE	1
1 baixo baixar VMIP1S0   	NEGATIVE	0.937455579246624
1 baixou baixar VMIS3S0   	NEGATIVE	0.993093059323771
1 balançava balançar VMII3S0   	NONE	1
1 balbuciavam balbuciar VMII3P0   	NONE	1
1 barata baratar VMIP3S0   	NONE	1
1 basta bastar VMIP3S0   	NONE	1
1 Basta bastar VMIP3S0   	NONE	1
1 bastaria bastar VMIC3S0   	NONE	1
1 bastava bastar VMII3S0   	NONE	1
1 bastou bastar VMIS3S0   	NONE	1
1 batem bater VMIP3P0   	NEGATIVE	0.997935023210913
1 batia bater VMII3S0   	NEGATIVE	0.997935023210913
1 bebe beber VMIP3S0   	NONE	1
1 bebem beber VMIP3P0   	NONE	1
1 bebera beberar VMIP3S0   	NONE	1
1 beijo beijar VMIP1S0   	NONE	1
1 beijou beijar VMIS3S0   	NONE	1
1 Beijou beijar VMIS3S0   	NONE	1
1 benquista benquistar VMIP3S0   	NONE	1
1 benquisto benquistar VMIP1S0   	NONE	1
1 bole bolir VMIP3S0   	NONE	1
1 bolsava bolsar VMII3S0   	NONE	1
1 bradava bradar VMII3S0   	NEGATIVE	0.999982975785681
1 bramia bramir VMII3S0   	NONE	1
1 bramiu bramir VMIS3S0   	NONE	1
1 brinca brincar VMIP3S0   	POSITIVE	0.997582431767311
1 brincava brincar VMII3S0   	POSITIVE	0.999991626099726
1 Brito britar VMIP1S0   	NONE	1
1 bulha bulhar VMIP3S0   	NEGATIVE	0.999982975785681
1 buliu bulir VMIS3S0   	NONE	1
1 Buscaram buscar VMIS3P0   	NONE	1
1 buscou buscar VMIS3S0   	NONE	1
1 Busquei buscar VMIS1S0   	NONE	1
1 cabeceava cabecear VMII3S0   	NONE	1
1 cabem caber VMIP3P0   	NONE	1
1 caiam caiar VMIP3P0   	NONE	1
1 caíram cair VMIS3P0   	NEGATIVE	0.999982975785681
1 Caiu cair VMIS3S0   	NEGATIVE	0.995097263749245
1 calaram calar VMIS3P0   	NONE	1
1 Calaram calar VMIS3P0   	NONE	1
1 caminho caminhar VMIP1S0   	NONE	1
1 candeias candear VMIP2S0   	NONE	1
1 cansam cansar VMIP3P0   	NEGATIVE	0.999918050493538
1 carece carecer VMIP3S0   	NEGATIVE	0.999982975785681
1 carecia carecer VMII3S0   	NEGATIVE	0.999982975785681
1 carregava carregar VMII3S0   	NONE	1
1 casava casar VMII3S0   	NONE	1
1 casou casar VMIS3S0   	NONE	1
1 castiga castigar VMIP3S0   	NEGATIVE	0.999982975785681
1 castigava castigar VMII3S0   	NEGATIVE	0.999982975785681
1 castigo castigar VMIP1S0   	NEGATIVE	0.999982975785681
1 cativa cativar VMIP3S0   	POSITIVE	0.997582431767311
1 causaram causar VMIS3P0   	NONE	1
1 cavalavam cavalar VMII3P0   	NONE	1
1 cavalgou cavalgar VMIS3S0   	NONE	1
1 cedia ceder VMII3S0   	NONE	1
1 censura censurar VMIP3S0   	NEGATIVE	0.999982975785681
1 cessa cessar VMIP3S0   	NONE	1
1 chamaram chamar VMIS3P0   	NONE	1
1 chamavam chamar VMII3P0   	NONE	1
1 chamo chamar VMIP1S0   	NONE	1
1 Chega chegar VMIP3S0   	NONE	1
1 chegam chegar VMIP3P0   	NONE	1
1 chegamos chegar VMIS1P0   	NONE	1
1 chegará chegar VMIF3S0   	NONE	1
1 chegara chegar VMIM3S0   	NONE	1
1 chegaria chegar VMIC3S0   	NONE	1
1 chegavam chegar VMII3P0   	NONE	1
1 cheiro cheirar VMIP1S0   	NONE	1
1 Choraram chorar VMIS3P0   	NEGATIVE	0.991028253311999
1 Chorava chorar VMII3S0   	NEGATIVE	0.991028253311999
1 Chorou chorar VMIS3S0   	NEGATIVE	0.991028253311999
1 Chovem chover VMIP3P0   	NONE	1
1 ciliciava ciliciar VMII3S0   	NONE	1
1 cingiu cingir VMIS3S0   	NONE	1
1 cintou cintar VMIS3S0   	NONE	1
1 cismou cismar VMIS3S0   	NONE	1
1 cita citar VMIP3S0   	NONE	1
1 clamou clamar VMIS3S0   	NEGATIVE	0.999982975785681
1 coava coar VMII3S0   	NONE	1
1 coçava coçar VMII3S0   	NONE	1
1 cogita cogitar VMIP3S0   	NONE	1
1 coisas coisar VMIP2S0   	NONE	1
1 colhe colher VMIP3S0   	NONE	1
1 comem comer VMIP3P0   	NONE	1
1 comeu comer VMIS3S0   	NONE	1
1 como comer VMIP1S0   	NONE	1
1 comparo comparar VMIP1S0   	NONE	1
1 compartia compartir VMII3S0   	NONE	1
1 compete competir VMIP3S0   	NONE	1
1 comprara comprar VMIM3S0   	NONE	1
1 compraz comprazer VMIP3S0   	POSITIVE	0.999991626099726
1 compreendes compreender VMIP2S0   	POSITIVE	0.999991626099726
1 compreendeu compreender VMIS3S0   	POSITIVE	0.999991626099726
1 compreendi compreender VMIS1S0   	POSITIVE	0.999991626099726
1 compungiria compungir VMIC3S0   	NONE	1
1 compunjo compungir VMIP1S0   	NONE	1
1 comungou comungar VMIS3S0   	NONE	1
1 comunicara comunicar VMIM3S0   	NONE	1
1 comuta comutar VMIP3S0   	NONE	1
1 comutou comutar VMIS3S0   	NONE	1
1 concedia conceder VMII3S0   	NONE	1
1 concentravam concentrar VMII3P0   	NONE	1
1 condena condenar VMIP3S0   	NEGATIVE	0.999982975785681
1 condenas condenar VMIP2S0   	NEGATIVE	0.999982975785681
1 condenavam condenar VMII3P0   	NEGATIVE	0.999982975785681
1 condenou condenar VMIS3S0   	NEGATIVE	0.999982975785681
1 conduzia conduzir VMII3S0   	NONE	1
1 confessa confessar VMIP3S0   	NONE	1
1 Confessa confessar VMIP3S0   	NONE	1
1 confesso confessar VMIP1S0   	NONE	1
1 confiava confiar VMII3S0   	NONE	1
1 conforma conformar VMIP3S0   	NONE	1
1 conformou conformar VMIS3S0   	NONE	1
1 congelou congelar VMIS3S0   	NONE	1
1 congratulou congratular VMIS3S0   	POSITIVE	0.999991626099726
1 Conhece conhecer VMIP3S0   	NONE	1
1 conhecerás conhecer VMIF2S0   	NONE	1
1 conheceria conhecer VMIC3S0   	NONE	1
1 conheceu conhecer VMIS3S0   	NONE	1
1 conheciam conhecer VMII3P0   	NONE	1
1 Conjeturou conjeturar VMIS3S0   	NONE	1
1 conjuraram conjurar VMIS3P0   	NONE	1
1 consegues conseguir VMIP2S0   	POSITIVE	0.984130919910736
1 consegui conseguir VMIS1S0   	POSITIVE	0.984130919910736
1 conseguirá conseguir VMIF3S0   	POSITIVE	0.984130919910736
1 conseguira conseguir VMIM3S0   	POSITIVE	0.984130919910736
1 Conseguiu conseguir VMIS3S0   	POSITIVE	0.903877861482824
1 consentia consentir VMII3S0   	NONE	1
1 consentiria consentir VMIC3S0   	NONE	1
1 conserva conservar VMIP3S0   	POSITIVE	0.997582431767311
1 conservava conservar VMII3S0   	POSITIVE	0.999991626099726
1 considerava considerar VMII3S0   	POSITIVE	0.999637319793272
1 Considero considerar VMIP1S0   	POSITIVE	0.984298834018796
1 consigo conseguir VMIP1S0   	POSITIVE	0.984130919910736
1 Consigo conseguir VMIP1S0   	POSITIVE	0.903877861482824
1 consinto consentir VMIP1S0   	NONE	1
1 consola consolar VMIP3S0   	POSITIVE	0.997582431767311
1 conspiraram conspirar VMIS3P0   	NONE	1
1 constava constar VMII3S0   	NONE	1
1 constou constar VMIS3S0   	NONE	1
1 consultei consultar VMIS1S0   	NONE	1
1 consumia consumir VMII3S0   	NONE	1
1 consumira consumir VMIM3S0   	NONE	1
1 contarei contar VMIF1S0   	NONE	1
1 contas contar VMIP2S0   	NONE	1
1 contavam contar VMII3P0   	NONE	1
1 contém conter VMIP3S0   	NONE	1
1 contempla contemplar VMIP3S0   	NONE	1
1 Contemplou contemplar VMIS3S0   	NONE	1
1 contemporizava contemporizar VMII3S0   	NONE	1
1 contendeu contender VMIS3S0   	NEGATIVE	0.999982975785681
1 contentavam contentar VMII3P0   	POSITIVE	0.999991626099726
1 continuaram continuar VMIS3P0   	NONE	1
1 continuava continuar VMII3S0   	NONE	1
1 continuei continuar VMIS1S0   	NONE	1
1 conto contar VMIP1S0   	NONE	1
1 contorceu contorcer VMIS3S0   	NONE	1
1 convém convir VMIP3S0   	NONE	1
1 convencem convencer VMIP3P0   	POSITIVE	0.999991626099726
1 convergiram convergir VMIS3P0   	NONE	1
1 conversava conversar VMII3S0   	NONE	1
1 Conversava conversar VMII3S0   	NONE	1
1 conversou conversar VMIS3S0   	NONE	1
1 convidou convidar VMIS3S0   	NONE	1
1 convive conviver VMIP3S0   	NONE	1
1 conviveram conviver VMIS3P0   	NONE	1
1 copia copiar VMIP3S0   	NONE	1
1 corou corar VMIS3S0   	NONE	1
1 corre correr VMIP3S0   	NONE	1
1 correm correr VMIP3P0   	NONE	1
1 correra correr VMIM3S0   	NONE	1
1 correrás correr VMIF2S0   	NONE	1
1 correto corretar VMIP1S0   	POSITIVE	0.997582431767311
1 Correu correr VMIS3S0   	NONE	1
1 corri correr VMIS1S0   	NONE	1
1 cortejava cortejar VMII3S0   	NONE	1
1 cortou cortar VMIS3S0   	NONE	1
1 costumavam costumar VMII3P0   	NONE	1
1 Costurava costurar VMII3S0   	NONE	1
1 coze cozer VMIP3S0   	NONE	1
1 crê crer VMIP3S0   	NONE	1
1 crêem crer VMIP3P0   	NONE	1
1 criara criar VMIM3S0   	NONE	1
1 criou criar VMIS3S0   	NONE	1
1 cruzou cruzar VMIS3S0   	NONE	1
1 Cruzou cruzar VMIS3S0   	NONE	1
1 cuida cuidar VMIP3S0   	POSITIVE	0.999991626099726
1 cuidam cuidar VMIP3P0   	POSITIVE	0.999991626099726
1 cuidará cuidar VMIF3S0   	POSITIVE	0.999991626099726
1 cuidaram cuidar VMIS3P0   	POSITIVE	0.999991626099726
1 Cuidas cuidar VMIP2S0   	POSITIVE	0.997582431767311
1 Cuidava cuidar VMII3S0   	POSITIVE	0.997582431767311
1 cuidavam cuidar VMII3P0   	POSITIVE	0.999991626099726
1 cuido cuidar VMIP1S0   	POSITIVE	0.999991626099726
1 cuidou cuidar VMIS3S0   	POSITIVE	0.999991626099726
1 cultivava cultivar VMII3S0   	NONE	1
1 cursava cursar VMII3S0   	NONE	1
1 custa custar VMIP3S0   	NONE	1
1 custou custar VMIS3S0   	NONE	1
1 darás dar VMIF2S0   	NONE	1
1 dás dar VMIP2S0   	NONE	1
1 data datar VMIP3S0   	NONE	1
1 Dava dar VMII3S0   	NONE	1
1 Debandou debandar VMIS3S0   	NONE	1
1 debruça debruçar VMIP3S0   	NONE	1
1 debulhou debulhar VMIS3S0   	NONE	1
1 decerto decertar VMIP1S0   	NONE	1
1 Decerto decertar VMIP1S0   	NONE	1
1 declarou declarar VMIS3S0   	NONE	1
1 Decorreram decorrer VMIS3P0   	NONE	1
1 dedica dedicar VMIP3S0   	NONE	1
1 Dedica dedicar VMIP3S0   	NONE	1
1 deduz deduzir VMIP3S0   	NONE	1
1 defendia defender VMII3S0   	POSITIVE	0.999991626099726
1 definiu definir VMIS3S0   	NONE	1
1 degredo degredar VMIP1S0   	NONE	1
1 Dei dar VMIS1S0   	NONE	1
1 Deixa deixar VMIP3S0   	NONE	1
1 deixamos deixar VMIS1P0   	NONE	1
1 deixaria deixar VMIC3S0   	NONE	1
1 deixaste deixar VMIS2S0   	NONE	1
1 deixava deixar VMII3S0   	NONE	1
1 deixavam deixar VMII3P0   	NONE	1
1 deixei deixar VMIS1S0   	NONE	1
1 delataram delatar VMIS3P0   	NEGATIVE	0.999982975785681
1 deleitou deleitar VMIS3S0   	POSITIVE	0.999991626099726
1 deliam delir VMII3P0   	NONE	1
1 deliberou deliberar VMIS3S0   	NONE	1
1 deliciava deliciar VMII3S0   	POSITIVE	0.999991626099726
1 delirava delirar VMII3S0   	NONE	1
1 delirou delirar VMIS3S0   	NONE	1
1 delongaremos delongar VMIF1P0   	NONE	1
1 demorara demorar VMIM3S0   	NONE	1
1 demoraria demorar VMIC3S0   	NONE	1
1 demorou demorar VMIS3S0   	NONE	1
1 demudou demudar VMIS3S0   	NONE	1
1 denominava denominar VMII3S0   	NONE	1
1 denotava denotar VMII3S0   	NONE	1
1 denunciou denunciar VMIS3S0   	NEGATIVE	0.999982975785681
1 deparou deparar VMIS3S0   	NONE	1
1 depende depender VMIP3S0   	NONE	1
1 depôs depor VMIS3S0   	NONE	1
1 deprecia depreciar VMIP3S0   	NEGATIVE	0.999982975785681
1 depunham depor VMII3P0   	NONE	1
1 depurava depurar VMII3S0   	NONE	1
1 Deram dar VMIS3P0   	NONE	1
1 deras dar VMIM2S0   	NONE	1
1 derrama derramar VMIP3S0   	NONE	1
1 desamarraram desamarrar VMIS3P0   	NONE	1
1 desandava desandar VMII3S0   	NONE	1
1 descarregava descarregar VMII3S0   	NONE	1
1 Descera descer VMIM3S0   	NONE	1
1 desceria descer VMIC3S0   	NONE	1
1 descíamos descer VMII1P0   	NONE	1
1 descobriram descobrir VMIS3P0   	NONE	1
1 desconfia desconfiar VMIP3S0   	NEGATIVE	0.999982975785681
1 desconfias desconfiar VMIP2S0   	NEGATIVE	0.999982975785681
1 desconfiava desconfiar VMII3S0   	NEGATIVE	0.999982975785681
1 desconfiou desconfiar VMIS3S0   	NEGATIVE	0.999982975785681
1 desconheciam desconhecer VMII3P0   	NONE	1
1 desconheço desconhecer VMIP1S0   	NONE	1
1 descora descorar VMIP3S0   	NONE	1
1 descravou descravar VMIS3S0   	NONE	1
1 descrevias descrever VMII2S0   	NONE	1
1 descuidara descuidar VMIM3S0   	NEGATIVE	0.999982975785681
1 desculpa desculpar VMIP3S0   	NONE	1
1 Desculpou desculpar VMIS3S0   	NONE	1
1 desdenhou desdenhar VMIS3S0   	NEGATIVE	0.999982975785681
1 desdobrava desdobrar VMII3S0   	NONE	1
1 desejam desejar VMIP3P0   	POSITIVE	0.998993204127863
1 desejava desejar VMII3S0   	POSITIVE	0.998993204127863
1 desejo desejar VMIP1S0   	POSITIVE	0.999798478512771
1 desembarcava desembarcar VMII3S0   	NONE	1
1 desempeces desempecer VMIP2S0   	NONE	1
1 desencapelaram desencapelar VMIS3P0   	NONE	1
1 desenrugou desenrugar VMIS3S0   	NONE	1
1 desentorpecia desentorpecer VMII3S0   	NONE	1
1 desfaleço desfalecer VMIP1S0   	NEGATIVE	0.999982975785681
1 desfecho desfechar VMIP1S0   	NONE	1
1 desfizera desfazer VMIM3S0   	NONE	1
1 desfizeram desfazer VMIS3P0   	NONE	1
